Serial_number:,1072226,,,,,,,,,,
Project ID:,NCOS Hydrology Monitoring,,,,,,,,,,
Location:,Groundwater Well 12,,,,,,,,,,
LEVEL UNIT: ,ft,,,,,,,,,,
Offset: ,0.000000 ft,,,,,,,,,,
Altitude: ,0.000000 ft,,,,,,,,,,
Density: ,1.000000 kg/L,,,,,,,,,,
TEMPERATURE UNIT: ,Deg C,,,,,,,,,,
CONDUCTIVITY UNIT:,µS/cm,,,,,,,,,,
,,,,,,,,,,,
Date,Time,Date + Time,NOAA Precip (inch),LEVEL (ft.),WSE (ft. NAVD88),Depth from Surface (ft),TEMPERATURE (C),CONDUCTIVITY (uS/cm),CONDUCTIVITY (mS/cm),CONDUCTIVITY (S/m),NOTES
2019/10/19,9:45,10/19/2019 9:45,,0.809,6.709,2.891,18.7,1165,1.165,0.1165,
2019/10/19,10:00,10/19/2019 10:00,,0.804,6.704,2.896,18.7,1165,1.165,0.1165,
2019/10/19,10:15,10/19/2019 10:15,,0.803,6.703,2.897,18.7,1165,1.165,0.1165,
2019/10/19,10:30,10/19/2019 10:30,,0.821,6.721,2.879,18.7,1165,1.165,0.1165,
2019/10/19,10:45,10/19/2019 10:45,,0.807,6.707,2.893,18.7,1165,1.165,0.1165,
2019/10/19,11:00,10/19/2019 11:00,,0.818,6.718,2.882,18.7,1165,1.165,0.1165,
2019/10/19,11:15,10/19/2019 11:15,,0.818,6.718,2.882,18.7,1165,1.165,0.1165,
2019/10/19,11:30,10/19/2019 11:30,,0.824,6.724,2.876,18.7,1166,1.166,0.1166,
2019/10/19,11:45,10/19/2019 11:45,,0.825,6.725,2.875,18.7,1166,1.166,0.1166,
2019/10/19,12:00,10/19/2019 12:00,,0.831,6.731,2.869,18.7,1166,1.166,0.1166,
2019/10/19,12:15,10/19/2019 12:15,,0.839,6.739,2.861,18.7,1166,1.166,0.1166,
2019/10/19,12:30,10/19/2019 12:30,,0.839,6.739,2.861,18.7,1166,1.166,0.1166,
2019/10/19,12:45,10/19/2019 12:45,,0.83,6.73,2.87,18.7,1166,1.166,0.1166,
2019/10/19,13:00,10/19/2019 13:00,,0.846,6.746,2.854,18.7,1167,1.167,0.1167,
2019/10/19,13:15,10/19/2019 13:15,,0.849,6.749,2.851,18.7,1167,1.167,0.1167,
2019/10/19,13:30,10/19/2019 13:30,,0.843,6.743,2.857,18.7,1167,1.167,0.1167,
2019/10/19,13:45,10/19/2019 13:45,,0.848,6.748,2.852,18.7,1167,1.167,0.1167,
2019/10/19,14:00,10/19/2019 14:00,,0.861,6.761,2.839,18.7,1167,1.167,0.1167,
2019/10/19,14:15,10/19/2019 14:15,,0.856,6.756,2.844,18.7,1167,1.167,0.1167,
2019/10/19,14:30,10/19/2019 14:30,,0.854,6.754,2.846,18.7,1167,1.167,0.1167,
2019/10/19,14:45,10/19/2019 14:45,,0.848,6.748,2.852,18.7,1167,1.167,0.1167,
2019/10/19,15:00,10/19/2019 15:00,,0.846,6.746,2.854,18.7,1167,1.167,0.1167,
2019/10/19,15:15,10/19/2019 15:15,,0.845,6.745,2.855,18.7,1166,1.166,0.1166,
2019/10/19,15:30,10/19/2019 15:30,,0.85,6.75,2.85,18.7,1166,1.166,0.1166,
2019/10/19,15:45,10/19/2019 15:45,,0.837,6.737,2.863,18.7,1166,1.166,0.1166,
2019/10/19,16:00,10/19/2019 16:00,,0.848,6.748,2.852,18.7,1166,1.166,0.1166,
2019/10/19,16:15,10/19/2019 16:15,,0.83,6.73,2.87,18.7,1165,1.165,0.1165,
2019/10/19,16:30,10/19/2019 16:30,,0.834,6.734,2.866,18.7,1166,1.166,0.1166,
2019/10/19,16:45,10/19/2019 16:45,,0.83,6.73,2.87,18.7,1166,1.166,0.1166,
2019/10/19,17:00,10/19/2019 17:00,,0.819,6.719,2.881,18.7,1166,1.166,0.1166,
2019/10/19,17:15,10/19/2019 17:15,,0.817,6.717,2.883,18.7,1166,1.166,0.1166,
2019/10/19,17:30,10/19/2019 17:30,,0.824,6.724,2.876,18.7,1166,1.166,0.1166,
2019/10/19,17:45,10/19/2019 17:45,,0.82,6.72,2.88,18.7,1166,1.166,0.1166,
2019/10/19,18:00,10/19/2019 18:00,,0.813,6.713,2.887,18.7,1166,1.166,0.1166,
2019/10/19,18:15,10/19/2019 18:15,,0.811,6.711,2.889,18.7,1166,1.166,0.1166,
2019/10/19,18:30,10/19/2019 18:30,,0.81,6.71,2.89,18.7,1166,1.166,0.1166,
2019/10/19,18:45,10/19/2019 18:45,,0.814,6.714,2.886,18.7,1166,1.166,0.1166,
2019/10/19,19:00,10/19/2019 19:00,,0.799,6.699,2.901,18.7,1166,1.166,0.1166,
2019/10/19,19:15,10/19/2019 19:15,,0.801,6.701,2.899,18.7,1166,1.166,0.1166,
2019/10/19,19:30,10/19/2019 19:30,,0.792,6.692,2.908,18.7,1166,1.166,0.1166,
2019/10/19,19:45,10/19/2019 19:45,,0.785,6.685,2.915,18.7,1166,1.166,0.1166,
2019/10/19,20:00,10/19/2019 20:00,,0.791,6.691,2.909,18.7,1166,1.166,0.1166,
2019/10/19,20:15,10/19/2019 20:15,,0.785,6.685,2.915,18.7,1166,1.166,0.1166,
2019/10/19,20:30,10/19/2019 20:30,,0.779,6.679,2.921,18.7,1167,1.167,0.1167,
2019/10/19,20:45,10/19/2019 20:45,,0.78,6.68,2.92,18.7,1166,1.166,0.1166,
2019/10/19,21:00,10/19/2019 21:00,,0.781,6.681,2.919,18.7,1166,1.166,0.1166,
2019/10/19,21:15,10/19/2019 21:15,,0.782,6.682,2.918,18.7,1166,1.166,0.1166,
2019/10/19,21:30,10/19/2019 21:30,,0.779,6.679,2.921,18.7,1166,1.166,0.1166,
2019/10/19,21:45,10/19/2019 21:45,,0.768,6.668,2.932,18.7,1167,1.167,0.1167,
2019/10/19,22:00,10/19/2019 22:00,,0.774,6.674,2.926,18.7,1167,1.167,0.1167,
2019/10/19,22:15,10/19/2019 22:15,,0.776,6.676,2.924,18.7,1167,1.167,0.1167,
2019/10/19,22:30,10/19/2019 22:30,,0.779,6.679,2.921,18.7,1167,1.167,0.1167,
2019/10/19,22:45,10/19/2019 22:45,,0.775,6.675,2.925,18.7,1167,1.167,0.1167,
2019/10/19,23:00,10/19/2019 23:00,,0.775,6.675,2.925,18.7,1167,1.167,0.1167,
2019/10/19,23:15,10/19/2019 23:15,,0.776,6.676,2.924,18.7,1167,1.167,0.1167,
2019/10/19,23:30,10/19/2019 23:30,,0.777,6.677,2.923,18.7,1167,1.167,0.1167,
2019/10/19,23:45,10/19/2019 23:45,,0.79,6.69,2.91,18.7,1167,1.167,0.1167,
2019/10/20,0:00,10/20/2019 0:00,,0.783,6.683,2.917,18.7,1167,1.167,0.1167,
2019/10/20,0:15,10/20/2019 0:15,,0.775,6.675,2.925,18.7,1167,1.167,0.1167,
2019/10/20,0:30,10/20/2019 0:30,,0.777,6.677,2.923,18.7,1167,1.167,0.1167,
2019/10/20,0:45,10/20/2019 0:45,,0.778,6.678,2.922,18.7,1167,1.167,0.1167,
2019/10/20,1:00,10/20/2019 1:00,,0.775,6.675,2.925,18.7,1167,1.167,0.1167,
2019/10/20,1:15,10/20/2019 1:15,,0.78,6.68,2.92,18.7,1167,1.167,0.1167,
2019/10/20,1:30,10/20/2019 1:30,,0.779,6.679,2.921,18.7,1167,1.167,0.1167,
2019/10/20,1:45,10/20/2019 1:45,,0.78,6.68,2.92,18.7,1168,1.168,0.1168,
2019/10/20,2:00,10/20/2019 2:00,,0.775,6.675,2.925,18.7,1167,1.167,0.1167,
2019/10/20,2:15,10/20/2019 2:15,,0.771,6.671,2.929,18.7,1167,1.167,0.1167,
2019/10/20,2:30,10/20/2019 2:30,,0.779,6.679,2.921,18.7,1168,1.168,0.1168,
2019/10/20,2:45,10/20/2019 2:45,,0.785,6.685,2.915,18.7,1168,1.168,0.1168,
2019/10/20,3:00,10/20/2019 3:00,,0.775,6.675,2.925,18.7,1167,1.167,0.1167,
2019/10/20,3:15,10/20/2019 3:15,,0.781,6.681,2.919,18.7,1168,1.168,0.1168,
2019/10/20,3:30,10/20/2019 3:30,,0.787,6.687,2.913,18.7,1167,1.167,0.1167,
2019/10/20,3:45,10/20/2019 3:45,,0.787,6.687,2.913,18.7,1168,1.168,0.1168,
2019/10/20,4:00,10/20/2019 4:00,,0.774,6.674,2.926,18.7,1168,1.168,0.1168,
2019/10/20,4:15,10/20/2019 4:15,,0.775,6.675,2.925,18.7,1168,1.168,0.1168,
2019/10/20,4:30,10/20/2019 4:30,,0.785,6.685,2.915,18.7,1168,1.168,0.1168,
2019/10/20,4:45,10/20/2019 4:45,,0.789,6.689,2.911,18.7,1168,1.168,0.1168,
2019/10/20,5:00,10/20/2019 5:00,,0.771,6.671,2.929,18.7,1168,1.168,0.1168,
2019/10/20,5:15,10/20/2019 5:15,,0.78,6.68,2.92,18.7,1168,1.168,0.1168,
2019/10/20,5:30,10/20/2019 5:30,,0.777,6.677,2.923,18.7,1168,1.168,0.1168,
2019/10/20,5:45,10/20/2019 5:45,,0.777,6.677,2.923,18.7,1168,1.168,0.1168,
2019/10/20,6:00,10/20/2019 6:00,,0.777,6.677,2.923,18.7,1168,1.168,0.1168,
2019/10/20,6:15,10/20/2019 6:15,,0.78,6.68,2.92,18.7,1168,1.168,0.1168,
2019/10/20,6:30,10/20/2019 6:30,,0.766,6.666,2.934,18.7,1168,1.168,0.1168,
2019/10/20,6:45,10/20/2019 6:45,,0.777,6.677,2.923,18.7,1169,1.169,0.1169,
2019/10/20,7:00,10/20/2019 7:00,,0.786,6.686,2.914,18.7,1169,1.169,0.1169,
2019/10/20,7:15,10/20/2019 7:15,,0.776,6.676,2.924,18.7,1169,1.169,0.1169,
2019/10/20,7:30,10/20/2019 7:30,,0.771,6.671,2.929,18.7,1169,1.169,0.1169,
2019/10/20,7:45,10/20/2019 7:45,,0.777,6.677,2.923,18.7,1170,1.17,0.117,
2019/10/20,8:00,10/20/2019 8:00,,0.792,6.692,2.908,18.7,1170,1.17,0.117,
2019/10/20,8:15,10/20/2019 8:15,,0.781,6.681,2.919,18.7,1170,1.17,0.117,
2019/10/20,8:30,10/20/2019 8:30,,0.776,6.676,2.924,18.7,1170,1.17,0.117,
2019/10/20,8:45,10/20/2019 8:45,,0.765,6.665,2.935,18.7,1170,1.17,0.117,
2019/10/20,9:00,10/20/2019 9:00,,0.769,6.669,2.931,18.7,1170,1.17,0.117,
2019/10/20,9:15,10/20/2019 9:15,,0.773,6.673,2.927,18.7,1170,1.17,0.117,
2019/10/20,9:30,10/20/2019 9:30,,0.773,6.673,2.927,18.7,1170,1.17,0.117,
2019/10/20,9:45,10/20/2019 9:45,,0.785,6.685,2.915,18.7,1170,1.17,0.117,
2019/10/20,10:00,10/20/2019 10:00,,0.782,6.682,2.918,18.7,1170,1.17,0.117,
2019/10/20,10:15,10/20/2019 10:15,,0.778,6.678,2.922,18.7,1170,1.17,0.117,
2019/10/20,10:30,10/20/2019 10:30,,0.786,6.686,2.914,18.7,1170,1.17,0.117,
2019/10/20,10:45,10/20/2019 10:45,,0.795,6.695,2.905,18.7,1170,1.17,0.117,
2019/10/20,11:00,10/20/2019 11:00,,0.792,6.692,2.908,18.7,1170,1.17,0.117,
2019/10/20,11:15,10/20/2019 11:15,,0.783,6.683,2.917,18.7,1171,1.171,0.1171,
2019/10/20,11:30,10/20/2019 11:30,,0.8,6.7,2.9,18.7,1171,1.171,0.1171,
2019/10/20,11:45,10/20/2019 11:45,,0.804,6.704,2.896,18.7,1171,1.171,0.1171,
2019/10/20,12:00,10/20/2019 12:00,,0.792,6.692,2.908,18.7,1171,1.171,0.1171,
2019/10/20,12:15,10/20/2019 12:15,,0.799,6.699,2.901,18.7,1171,1.171,0.1171,
2019/10/20,12:30,10/20/2019 12:30,,0.8,6.7,2.9,18.7,1171,1.171,0.1171,
2019/10/20,12:45,10/20/2019 12:45,,0.797,6.697,2.903,18.7,1171,1.171,0.1171,
2019/10/20,13:00,10/20/2019 13:00,,0.8,6.7,2.9,18.7,1171,1.171,0.1171,
2019/10/20,13:15,10/20/2019 13:15,,0.806,6.706,2.894,18.7,1171,1.171,0.1171,
2019/10/20,13:30,10/20/2019 13:30,,0.816,6.716,2.884,18.7,1171,1.171,0.1171,
2019/10/20,13:45,10/20/2019 13:45,,0.806,6.706,2.894,18.7,1171,1.171,0.1171,
2019/10/20,14:00,10/20/2019 14:00,,0.811,6.711,2.889,18.7,1171,1.171,0.1171,
2019/10/20,14:15,10/20/2019 14:15,,0.811,6.711,2.889,18.7,1171,1.171,0.1171,
2019/10/20,14:30,10/20/2019 14:30,,0.814,6.714,2.886,18.7,1171,1.171,0.1171,
2019/10/20,14:45,10/20/2019 14:45,,0.807,6.707,2.893,18.7,1171,1.171,0.1171,
2019/10/20,15:00,10/20/2019 15:00,,0.802,6.702,2.898,18.7,1171,1.171,0.1171,
2019/10/20,15:15,10/20/2019 15:15,,0.794,6.694,2.906,18.7,1172,1.172,0.1172,
2019/10/20,15:30,10/20/2019 15:30,,0.799,6.699,2.901,18.7,1171,1.171,0.1171,
2019/10/20,15:45,10/20/2019 15:45,,0.796,6.696,2.904,18.7,1171,1.171,0.1171,
2019/10/20,16:00,10/20/2019 16:00,,0.8,6.7,2.9,18.7,1172,1.172,0.1172,
2019/10/20,16:15,10/20/2019 16:15,,0.796,6.696,2.904,18.7,1172,1.172,0.1172,
2019/10/20,16:30,10/20/2019 16:30,,0.792,6.692,2.908,18.7,1172,1.172,0.1172,
2019/10/20,16:45,10/20/2019 16:45,,0.786,6.686,2.914,18.7,1172,1.172,0.1172,
2019/10/20,17:00,10/20/2019 17:00,,0.784,6.684,2.916,18.7,1172,1.172,0.1172,
2019/10/20,17:15,10/20/2019 17:15,,0.779,6.679,2.921,18.7,1172,1.172,0.1172,
2019/10/20,17:30,10/20/2019 17:30,,0.789,6.689,2.911,18.7,1172,1.172,0.1172,
2019/10/20,17:45,10/20/2019 17:45,,0.779,6.679,2.921,18.7,1172,1.172,0.1172,
2019/10/20,18:00,10/20/2019 18:00,,0.776,6.676,2.924,18.7,1173,1.173,0.1173,
2019/10/20,18:15,10/20/2019 18:15,,0.773,6.673,2.927,18.7,1173,1.173,0.1173,
2019/10/20,18:30,10/20/2019 18:30,,0.776,6.676,2.924,18.7,1172,1.172,0.1172,
2019/10/20,18:45,10/20/2019 18:45,,0.779,6.679,2.921,18.7,1173,1.173,0.1173,
2019/10/20,19:00,10/20/2019 19:00,,0.768,6.668,2.932,18.7,1173,1.173,0.1173,
2019/10/20,19:15,10/20/2019 19:15,,0.756,6.656,2.944,18.7,1173,1.173,0.1173,
2019/10/20,19:30,10/20/2019 19:30,,0.765,6.665,2.935,18.7,1173,1.173,0.1173,
2019/10/20,19:45,10/20/2019 19:45,,0.765,6.665,2.935,18.7,1173,1.173,0.1173,
2019/10/20,20:00,10/20/2019 20:00,,0.777,6.677,2.923,18.7,1173,1.173,0.1173,
2019/10/20,20:15,10/20/2019 20:15,,0.765,6.665,2.935,18.7,1173,1.173,0.1173,
2019/10/20,20:30,10/20/2019 20:30,,0.742,6.642,2.958,18.7,1173,1.173,0.1173,
2019/10/20,20:45,10/20/2019 20:45,,0.757,6.657,2.943,18.7,1173,1.173,0.1173,
2019/10/20,21:00,10/20/2019 21:00,,0.751,6.651,2.949,18.7,1173,1.173,0.1173,
2019/10/20,21:15,10/20/2019 21:15,,0.748,6.648,2.952,18.7,1173,1.173,0.1173,
2019/10/20,21:30,10/20/2019 21:30,,0.765,6.665,2.935,18.7,1173,1.173,0.1173,
2019/10/20,21:45,10/20/2019 21:45,,0.752,6.652,2.948,18.7,1173,1.173,0.1173,
2019/10/20,22:00,10/20/2019 22:00,,0.755,6.655,2.945,18.7,1174,1.174,0.1174,
2019/10/20,22:15,10/20/2019 22:15,,0.758,6.658,2.942,18.7,1174,1.174,0.1174,
2019/10/20,22:30,10/20/2019 22:30,,0.766,6.666,2.934,18.7,1174,1.174,0.1174,
2019/10/20,22:45,10/20/2019 22:45,,0.757,6.657,2.943,18.7,1174,1.174,0.1174,
2019/10/20,23:00,10/20/2019 23:00,,0.751,6.651,2.949,18.7,1174,1.174,0.1174,
2019/10/20,23:15,10/20/2019 23:15,,0.763,6.663,2.937,18.7,1174,1.174,0.1174,
2019/10/20,23:30,10/20/2019 23:30,,0.758,6.658,2.942,18.7,1174,1.174,0.1174,
2019/10/20,23:45,10/20/2019 23:45,,0.755,6.655,2.945,18.7,1174,1.174,0.1174,
2019/10/21,0:00,10/21/2019 0:00,,0.758,6.658,2.942,18.7,1174,1.174,0.1174,
2019/10/21,0:15,10/21/2019 0:15,,0.761,6.661,2.939,18.7,1174,1.174,0.1174,
2019/10/21,0:30,10/21/2019 0:30,,0.766,6.666,2.934,18.7,1174,1.174,0.1174,
2019/10/21,0:45,10/21/2019 0:45,,0.752,6.652,2.948,18.7,1174,1.174,0.1174,
2019/10/21,1:00,10/21/2019 1:00,,0.758,6.658,2.942,18.7,1175,1.175,0.1175,
2019/10/21,1:15,10/21/2019 1:15,,0.754,6.654,2.946,18.7,1175,1.175,0.1175,
2019/10/21,1:30,10/21/2019 1:30,,0.765,6.665,2.935,18.7,1175,1.175,0.1175,
2019/10/21,1:45,10/21/2019 1:45,,0.76,6.66,2.94,18.7,1175,1.175,0.1175,
2019/10/21,2:00,10/21/2019 2:00,,0.766,6.666,2.934,18.7,1175,1.175,0.1175,
2019/10/21,2:15,10/21/2019 2:15,,0.753,6.653,2.947,18.7,1175,1.175,0.1175,
2019/10/21,2:30,10/21/2019 2:30,,0.752,6.652,2.948,18.7,1175,1.175,0.1175,
2019/10/21,2:45,10/21/2019 2:45,,0.764,6.664,2.936,18.7,1175,1.175,0.1175,
2019/10/21,3:00,10/21/2019 3:00,,0.764,6.664,2.936,18.7,1176,1.176,0.1176,
2019/10/21,3:15,10/21/2019 3:15,,0.766,6.666,2.934,18.7,1176,1.176,0.1176,
2019/10/21,3:30,10/21/2019 3:30,,0.778,6.678,2.922,18.7,1175,1.175,0.1175,
2019/10/21,3:45,10/21/2019 3:45,,0.768,6.668,2.932,18.7,1176,1.176,0.1176,
2019/10/21,4:00,10/21/2019 4:00,,0.762,6.662,2.938,18.7,1176,1.176,0.1176,
2019/10/21,4:15,10/21/2019 4:15,,0.766,6.666,2.934,18.7,1176,1.176,0.1176,
2019/10/21,4:30,10/21/2019 4:30,,0.766,6.666,2.934,18.7,1176,1.176,0.1176,
2019/10/21,4:45,10/21/2019 4:45,,0.767,6.667,2.933,18.7,1177,1.177,0.1177,
2019/10/21,5:00,10/21/2019 5:00,,0.772,6.672,2.928,18.7,1177,1.177,0.1177,
2019/10/21,5:15,10/21/2019 5:15,,0.766,6.666,2.934,18.7,1177,1.177,0.1177,
2019/10/21,5:30,10/21/2019 5:30,,0.763,6.663,2.937,18.7,1177,1.177,0.1177,
2019/10/21,5:45,10/21/2019 5:45,,0.756,6.656,2.944,18.7,1177,1.177,0.1177,
2019/10/21,6:00,10/21/2019 6:00,,0.761,6.661,2.939,18.7,1177,1.177,0.1177,
2019/10/21,6:15,10/21/2019 6:15,,0.762,6.662,2.938,18.7,1177,1.177,0.1177,
2019/10/21,6:30,10/21/2019 6:30,,0.769,6.669,2.931,18.7,1177,1.177,0.1177,
2019/10/21,6:45,10/21/2019 6:45,,0.758,6.658,2.942,18.7,1177,1.177,0.1177,
2019/10/21,7:00,10/21/2019 7:00,,0.756,6.656,2.944,18.7,1178,1.178,0.1178,
2019/10/21,7:15,10/21/2019 7:15,,0.754,6.654,2.946,18.7,1178,1.178,0.1178,
2019/10/21,7:30,10/21/2019 7:30,,0.771,6.671,2.929,18.7,1178,1.178,0.1178,
2019/10/21,7:45,10/21/2019 7:45,,0.762,6.662,2.938,18.7,1178,1.178,0.1178,
2019/10/21,8:00,10/21/2019 8:00,,0.768,6.668,2.932,18.7,1178,1.178,0.1178,
2019/10/21,8:15,10/21/2019 8:15,,0.767,6.667,2.933,18.7,1179,1.179,0.1179,
2019/10/21,8:30,10/21/2019 8:30,,0.764,6.664,2.936,18.7,1179,1.179,0.1179,
2019/10/21,8:45,10/21/2019 8:45,,0.773,6.673,2.927,18.7,1179,1.179,0.1179,
2019/10/21,9:00,10/21/2019 9:00,,0.77,6.67,2.93,18.7,1179,1.179,0.1179,
2019/10/21,9:15,10/21/2019 9:15,,0.77,6.67,2.93,18.7,1179,1.179,0.1179,
2019/10/21,9:30,10/21/2019 9:30,,0.761,6.661,2.939,18.7,1179,1.179,0.1179,
2019/10/21,9:45,10/21/2019 9:45,,0.763,6.663,2.937,18.7,1179,1.179,0.1179,
2019/10/21,10:00,10/21/2019 10:00,,0.764,6.664,2.936,18.7,1180,1.18,0.118,
2019/10/21,10:15,10/21/2019 10:15,,0.776,6.676,2.924,18.7,1180,1.18,0.118,
2019/10/21,10:30,10/21/2019 10:30,,0.77,6.67,2.93,18.7,1180,1.18,0.118,
2019/10/21,10:45,10/21/2019 10:45,,0.773,6.673,2.927,18.7,1180,1.18,0.118,
2019/10/21,11:00,10/21/2019 11:00,,0.776,6.676,2.924,18.7,1180,1.18,0.118,
2019/10/21,11:15,10/21/2019 11:15,,0.798,6.698,2.902,18.7,1180,1.18,0.118,
2019/10/21,11:30,10/21/2019 11:30,,0.791,6.691,2.909,18.7,1180,1.18,0.118,
2019/10/21,11:45,10/21/2019 11:45,,0.789,6.689,2.911,18.7,1181,1.181,0.1181,
2019/10/21,12:00,10/21/2019 12:00,,0.798,6.698,2.902,18.7,1180,1.18,0.118,
2019/10/21,12:15,10/21/2019 12:15,,0.807,6.707,2.893,18.7,1180,1.18,0.118,
2019/10/21,12:30,10/21/2019 12:30,,0.814,6.714,2.886,18.7,1181,1.181,0.1181,
2019/10/21,12:45,10/21/2019 12:45,,0.807,6.707,2.893,18.7,1181,1.181,0.1181,
2019/10/21,13:00,10/21/2019 13:00,,0.818,6.718,2.882,18.7,1181,1.181,0.1181,
2019/10/21,13:15,10/21/2019 13:15,,0.81,6.71,2.89,18.7,1182,1.182,0.1182,
2019/10/21,13:30,10/21/2019 13:30,,0.814,6.714,2.886,18.7,1182,1.182,0.1182,
2019/10/21,13:45,10/21/2019 13:45,,0.825,6.725,2.875,18.7,1182,1.182,0.1182,
2019/10/21,14:00,10/21/2019 14:00,,0.814,6.714,2.886,18.7,1182,1.182,0.1182,
2019/10/21,14:15,10/21/2019 14:15,,0.816,6.716,2.884,18.7,1182,1.182,0.1182,
2019/10/21,14:30,10/21/2019 14:30,,0.818,6.718,2.882,18.7,1182,1.182,0.1182,
2019/10/21,14:45,10/21/2019 14:45,,0.822,6.722,2.878,18.7,1183,1.183,0.1183,
2019/10/21,15:00,10/21/2019 15:00,,0.812,6.712,2.888,18.7,1183,1.183,0.1183,
2019/10/21,15:15,10/21/2019 15:15,,0.809,6.709,2.891,18.7,1183,1.183,0.1183,
2019/10/21,15:30,10/21/2019 15:30,,0.806,6.706,2.894,18.7,1183,1.183,0.1183,
2019/10/21,15:45,10/21/2019 15:45,,0.809,6.709,2.891,18.7,1183,1.183,0.1183,
2019/10/21,16:00,10/21/2019 16:00,,0.796,6.696,2.904,18.7,1183,1.183,0.1183,
2019/10/21,16:15,10/21/2019 16:15,,0.796,6.696,2.904,18.7,1184,1.184,0.1184,
2019/10/21,16:30,10/21/2019 16:30,,0.798,6.698,2.902,18.7,1184,1.184,0.1184,
2019/10/21,16:45,10/21/2019 16:45,,0.79,6.69,2.91,18.7,1183,1.183,0.1183,
2019/10/21,17:00,10/21/2019 17:00,,0.787,6.687,2.913,18.8,1184,1.184,0.1184,
2019/10/21,17:15,10/21/2019 17:15,,0.785,6.685,2.915,18.7,1184,1.184,0.1184,
2019/10/21,17:30,10/21/2019 17:30,,0.784,6.684,2.916,18.7,1184,1.184,0.1184,
2019/10/21,17:45,10/21/2019 17:45,,0.778,6.678,2.922,18.7,1184,1.184,0.1184,
2019/10/21,18:00,10/21/2019 18:00,,0.779,6.679,2.921,18.7,1184,1.184,0.1184,
2019/10/21,18:15,10/21/2019 18:15,,0.766,6.666,2.934,18.7,1184,1.184,0.1184,
2019/10/21,18:30,10/21/2019 18:30,,0.768,6.668,2.932,18.7,1184,1.184,0.1184,
2019/10/21,18:45,10/21/2019 18:45,,0.763,6.663,2.937,18.7,1185,1.185,0.1185,
2019/10/21,19:00,10/21/2019 19:00,,0.758,6.658,2.942,18.7,1184,1.184,0.1184,
2019/10/21,19:15,10/21/2019 19:15,,0.768,6.668,2.932,18.7,1185,1.185,0.1185,
2019/10/21,19:30,10/21/2019 19:30,,0.767,6.667,2.933,18.7,1185,1.185,0.1185,
2019/10/21,19:45,10/21/2019 19:45,,0.755,6.655,2.945,18.7,1185,1.185,0.1185,
2019/10/21,20:00,10/21/2019 20:00,,0.756,6.656,2.944,18.7,1185,1.185,0.1185,
2019/10/21,20:15,10/21/2019 20:15,,0.751,6.651,2.949,18.7,1185,1.185,0.1185,
2019/10/21,20:30,10/21/2019 20:30,,0.756,6.656,2.944,18.7,1185,1.185,0.1185,
2019/10/21,20:45,10/21/2019 20:45,,0.751,6.651,2.949,18.7,1186,1.186,0.1186,
2019/10/21,21:00,10/21/2019 21:00,,0.747,6.647,2.953,18.7,1186,1.186,0.1186,
2019/10/21,21:15,10/21/2019 21:15,,0.744,6.644,2.956,18.7,1186,1.186,0.1186,
2019/10/21,21:30,10/21/2019 21:30,,0.754,6.654,2.946,18.7,1186,1.186,0.1186,
2019/10/21,21:45,10/21/2019 21:45,,0.741,6.641,2.959,18.7,1186,1.186,0.1186,
2019/10/21,22:00,10/21/2019 22:00,,0.75,6.65,2.95,18.7,1186,1.186,0.1186,
2019/10/21,22:15,10/21/2019 22:15,,0.749,6.649,2.951,18.7,1186,1.186,0.1186,
2019/10/21,22:30,10/21/2019 22:30,,0.754,6.654,2.946,18.7,1186,1.186,0.1186,
2019/10/21,22:45,10/21/2019 22:45,,0.754,6.654,2.946,18.7,1186,1.186,0.1186,
2019/10/21,23:00,10/21/2019 23:00,,0.739,6.639,2.961,18.7,1186,1.186,0.1186,
2019/10/21,23:15,10/21/2019 23:15,,0.74,6.64,2.96,18.7,1187,1.187,0.1187,
2019/10/21,23:30,10/21/2019 23:30,,0.758,6.658,2.942,18.7,1186,1.186,0.1186,
2019/10/21,23:45,10/21/2019 23:45,,0.737,6.637,2.963,18.7,1187,1.187,0.1187,
2019/10/22,0:00,10/22/2019 0:00,,0.747,6.647,2.953,18.7,1187,1.187,0.1187,
2019/10/22,0:15,10/22/2019 0:15,,0.745,6.645,2.955,18.7,1187,1.187,0.1187,
2019/10/22,0:30,10/22/2019 0:30,,0.752,6.652,2.948,18.7,1187,1.187,0.1187,
2019/10/22,0:45,10/22/2019 0:45,,0.758,6.658,2.942,18.7,1187,1.187,0.1187,
2019/10/22,1:00,10/22/2019 1:00,,0.756,6.656,2.944,18.7,1187,1.187,0.1187,
2019/10/22,1:15,10/22/2019 1:15,,0.756,6.656,2.944,18.7,1187,1.187,0.1187,
2019/10/22,1:30,10/22/2019 1:30,,0.748,6.648,2.952,18.7,1187,1.187,0.1187,
2019/10/22,1:45,10/22/2019 1:45,,0.758,6.658,2.942,18.7,1187,1.187,0.1187,
2019/10/22,2:00,10/22/2019 2:00,,0.755,6.655,2.945,18.8,1187,1.187,0.1187,
2019/10/22,2:15,10/22/2019 2:15,,0.757,6.657,2.943,18.7,1187,1.187,0.1187,
2019/10/22,2:30,10/22/2019 2:30,,0.758,6.658,2.942,18.7,1187,1.187,0.1187,
2019/10/22,2:45,10/22/2019 2:45,,0.759,6.659,2.941,18.7,1187,1.187,0.1187,
2019/10/22,3:00,10/22/2019 3:00,,0.756,6.656,2.944,18.7,1188,1.188,0.1188,
