Serial_number:,1072226,,,,,,,,,,,,
Project ID:,NCOS Hydrology Monitoring,,,,,,,,,,,,
Location:,Groundwater Well 12,,,,,,,,,,,,
LEVEL UNIT:,ft,,,,,,,,,,,,
Offset:,0.000000 ft,,,,,,,,,,,,
Altitude: ,0.000000 ft,,,,,,,,,,,,
Density: ,1.000000 kg/L,,,,,,,,,,,,
TEMPERATURE UNIT:, °C,,,,,,,,,,,,
CONDUCTIVITY UNIT:, µS/cm,,,,,,,,,,,,
,,,,,,,,,,,,,
Date,Time,DST,Date & Time,Week of WY2019,TEMPERATURE (C),CONDUCTIVITY (uS/cm),CONDUCTIVITY (S/m),Water LEVEL (ft.),WSE (ft),NOAA Hourly Rainfall (inch),NOTES,,
10/3/2018,17:15,17:15,10/3/2018 17:15,1,20.9,1372,0.1372,1.784,7.694,,,,
10/3/2018,17:30,17:30,10/3/2018 17:30,1,20.9,1374,0.1374,1.775,7.685,,,,
10/3/2018,17:45,17:45,10/3/2018 17:45,1,20.9,1375,0.1375,1.773,7.683,,,,
10/3/2018,18:00,18:00,10/3/2018 18:00,1,20.9,1377,0.1377,1.762,7.672,,,,
10/3/2018,18:15,18:15,10/3/2018 18:15,1,20.9,1379,0.1379,1.745,7.655,,,,
10/3/2018,18:30,18:30,10/3/2018 18:30,1,20.9,1380,0.138,1.755,7.665,,,,
10/3/2018,18:45,18:45,10/3/2018 18:45,1,20.9,1381,0.1381,1.743,7.653,,,,
10/3/2018,19:00,19:00,10/3/2018 19:00,1,20.9,1383,0.1383,1.743,7.653,,,,
10/3/2018,19:15,19:15,10/3/2018 19:15,1,20.9,1385,0.1385,1.732,7.642,,,,
10/3/2018,19:30,19:30,10/3/2018 19:30,1,20.9,1389,0.1389,1.722,7.632,,,,
10/3/2018,19:45,19:45,10/3/2018 19:45,1,20.9,1392,0.1392,1.721,7.631,,,,
10/3/2018,20:00,20:00,10/3/2018 20:00,1,20.9,1396,0.1396,1.713,7.623,,,,
10/3/2018,20:15,20:15,10/3/2018 20:15,1,20.9,1398,0.1398,1.699,7.609,,,,
10/3/2018,20:30,20:30,10/3/2018 20:30,1,20.9,1400,0.14,1.688,7.598,,,,
10/3/2018,20:45,20:45,10/3/2018 20:45,1,20.9,1400,0.14,1.69,7.6,,,,
10/3/2018,21:00,21:00,10/3/2018 21:00,1,20.9,1401,0.1401,1.682,7.592,,,,
10/3/2018,21:15,21:15,10/3/2018 21:15,1,20.9,1402,0.1402,1.673,7.583,,,,
10/3/2018,21:30,21:30,10/3/2018 21:30,1,20.9,1402,0.1402,1.677,7.587,,,,
10/3/2018,21:45,21:45,10/3/2018 21:45,1,20.9,1404,0.1404,1.665,7.575,,,,
10/3/2018,22:00,22:00,10/3/2018 22:00,1,20.9,1405,0.1405,1.669,7.579,,,,
10/3/2018,22:15,22:15,10/3/2018 22:15,1,20.9,1406,0.1406,1.668,7.578,,,,
10/3/2018,22:30,22:30,10/3/2018 22:30,1,20.9,1407,0.1407,1.659,7.569,,,,
10/3/2018,22:45,22:45,10/3/2018 22:45,1,20.9,1408,0.1408,1.639,7.549,,,,
10/3/2018,23:00,23:00,10/3/2018 23:00,1,20.9,1408,0.1408,1.639,7.549,,,,
10/3/2018,23:15,23:15,10/3/2018 23:15,1,20.9,1409,0.1409,1.638,7.548,,,,
10/3/2018,23:30,23:30,10/3/2018 23:30,1,20.9,1410,0.141,1.631,7.541,,,,
10/3/2018,23:45,23:45,10/3/2018 23:45,1,20.9,1411,0.1411,1.617,7.527,,,,
10/4/2018,0:00,0:00,10/4/2018 0:00,1,20.9,1414,0.1414,1.617,7.527,,,,
10/4/2018,0:15,0:15,10/4/2018 0:15,1,20.9,1415,0.1415,1.622,7.532,,,,
10/4/2018,0:30,0:30,10/4/2018 0:30,1,20.9,1416,0.1416,1.603,7.513,,,,
10/4/2018,0:45,0:45,10/4/2018 0:45,1,20.9,1417,0.1417,1.599,7.509,,,,
10/4/2018,1:00,1:00,10/4/2018 1:00,1,20.9,1418,0.1418,1.605,7.515,,,,
10/4/2018,1:15,1:15,10/4/2018 1:15,1,20.9,1419,0.1419,1.604,7.514,,,,
10/4/2018,1:30,1:30,10/4/2018 1:30,1,20.9,1421,0.1421,1.594,7.504,,,,
10/4/2018,1:45,1:45,10/4/2018 1:45,1,20.9,1422,0.1422,1.6,7.51,,,,
10/4/2018,2:00,2:00,10/4/2018 2:00,1,20.9,1423,0.1423,1.578,7.488,,,,
10/4/2018,2:15,2:15,10/4/2018 2:15,1,20.9,1423,0.1423,1.582,7.492,,,,
10/4/2018,2:30,2:30,10/4/2018 2:30,1,20.9,1424,0.1424,1.588,7.498,,,,
10/4/2018,2:45,2:45,10/4/2018 2:45,1,20.9,1425,0.1425,1.574,7.484,,,,
10/4/2018,3:00,3:00,10/4/2018 3:00,1,20.9,1426,0.1426,1.572,7.482,,,,
10/4/2018,3:15,3:15,10/4/2018 3:15,1,20.9,1427,0.1427,1.567,7.477,,,,
10/4/2018,3:30,3:30,10/4/2018 3:30,1,20.9,1427,0.1427,1.565,7.475,,,,
10/4/2018,3:45,3:45,10/4/2018 3:45,1,20.9,1429,0.1429,1.566,7.476,,,,
10/4/2018,4:00,4:00,10/4/2018 4:00,1,20.9,1430,0.143,1.566,7.476,,,,
10/4/2018,4:15,4:15,10/4/2018 4:15,1,20.9,1430,0.143,1.556,7.466,,,,
10/4/2018,4:30,4:30,10/4/2018 4:30,1,20.9,1431,0.1431,1.553,7.463,,,,
10/4/2018,4:45,4:45,10/4/2018 4:45,1,20.9,1431,0.1431,1.542,7.452,,,,
10/4/2018,5:00,5:00,10/4/2018 5:00,1,20.9,1432,0.1432,1.544,7.454,,,,
10/4/2018,5:15,5:15,10/4/2018 5:15,1,20.9,1432,0.1432,1.538,7.448,,,,
10/4/2018,5:30,5:30,10/4/2018 5:30,1,20.9,1433,0.1433,1.541,7.451,,,,
10/4/2018,5:45,5:45,10/4/2018 5:45,1,20.9,1433,0.1433,1.534,7.444,,,,
10/4/2018,6:00,6:00,10/4/2018 6:00,1,20.9,1434,0.1434,1.53,7.44,,,,
10/4/2018,6:15,6:15,10/4/2018 6:15,1,20.9,1433,0.1433,1.529,7.439,,,,
10/4/2018,6:30,6:30,10/4/2018 6:30,1,20.9,1434,0.1434,1.523,7.433,,,,
10/4/2018,6:45,6:45,10/4/2018 6:45,1,20.9,1434,0.1434,1.525,7.435,,,,
10/4/2018,7:00,7:00,10/4/2018 7:00,1,20.9,1434,0.1434,1.529,7.439,,,,
10/4/2018,7:15,7:15,10/4/2018 7:15,1,20.9,1435,0.1435,1.525,7.435,,,,
10/4/2018,7:30,7:30,10/4/2018 7:30,1,20.9,1435,0.1435,1.507,7.417,,,,
10/4/2018,7:45,7:45,10/4/2018 7:45,1,20.9,1437,0.1437,1.518,7.428,,,,
10/4/2018,8:00,8:00,10/4/2018 8:00,1,20.9,1437,0.1437,1.506,7.416,,,,
10/4/2018,8:15,8:15,10/4/2018 8:15,1,20.9,1438,0.1438,1.499,7.409,,,,
10/4/2018,8:30,8:30,10/4/2018 8:30,1,20.9,1438,0.1438,1.503,7.413,,,,
10/4/2018,8:45,8:45,10/4/2018 8:45,1,20.9,1438,0.1438,1.505,7.415,,,,
10/4/2018,9:00,9:00,10/4/2018 9:00,1,20.9,1439,0.1439,1.508,7.418,,,,
10/4/2018,9:15,9:15,10/4/2018 9:15,1,20.9,1439,0.1439,1.51,7.42,,,,
10/4/2018,9:30,9:30,10/4/2018 9:30,1,20.9,1440,0.144,1.492,7.402,,,,
10/4/2018,9:45,9:45,10/4/2018 9:45,1,20.9,1440,0.144,1.49,7.4,,,,
10/4/2018,10:00,10:00,10/4/2018 10:00,1,20.9,1441,0.1441,1.494,7.404,,,,
10/4/2018,10:15,10:15,10/4/2018 10:15,1,20.9,1441,0.1441,1.5,7.41,,,,
10/4/2018,10:30,10:30,10/4/2018 10:30,1,20.9,1442,0.1442,1.495,7.405,,,,
10/4/2018,10:45,10:45,10/4/2018 10:45,1,20.9,1442,0.1442,1.491,7.401,,,,
10/4/2018,11:00,11:00,10/4/2018 11:00,1,20.9,1442,0.1442,1.493,7.403,,,,
10/4/2018,11:15,11:15,10/4/2018 11:15,1,20.9,1442,0.1442,1.481,7.391,,,,
10/4/2018,11:30,11:30,10/4/2018 11:30,1,20.9,1443,0.1443,1.495,7.405,,,,
10/4/2018,11:45,11:45,10/4/2018 11:45,1,20.9,1443,0.1443,1.49,7.4,,,,
10/4/2018,12:00,12:00,10/4/2018 12:00,1,20.9,1443,0.1443,1.493,7.403,,,,
10/4/2018,12:15,12:15,10/4/2018 12:15,1,20.9,1444,0.1444,1.493,7.403,,,,
10/4/2018,12:30,12:30,10/4/2018 12:30,1,20.9,1444,0.1444,1.49,7.4,,,,
10/4/2018,12:45,12:45,10/4/2018 12:45,1,20.9,1444,0.1444,1.488,7.398,,,,
10/4/2018,13:00,13:00,10/4/2018 13:00,1,20.9,1446,0.1446,1.492,7.402,,,,
10/4/2018,13:15,13:15,10/4/2018 13:15,1,20.9,1446,0.1446,1.48,7.39,,,,
10/4/2018,13:30,13:30,10/4/2018 13:30,1,20.9,1446,0.1446,1.481,7.391,,,,
10/4/2018,13:45,13:45,10/4/2018 13:45,1,20.9,1447,0.1447,1.472,7.382,,,,
10/4/2018,14:00,14:00,10/4/2018 14:00,1,20.9,1447,0.1447,1.472,7.382,,,,
10/4/2018,14:15,14:15,10/4/2018 14:15,1,20.9,1448,0.1448,1.456,7.366,,,,
10/4/2018,14:30,14:30,10/4/2018 14:30,1,20.9,1448,0.1448,1.462,7.372,,,,
10/4/2018,14:45,14:45,10/4/2018 14:45,1,20.9,1449,0.1449,1.456,7.366,,,,
10/4/2018,15:00,15:00,10/4/2018 15:00,1,20.9,1450,0.145,1.454,7.364,,,,
10/4/2018,15:15,15:15,10/4/2018 15:15,1,20.9,1451,0.1451,1.442,7.352,,,,
10/4/2018,15:30,15:30,10/4/2018 15:30,1,20.9,1452,0.1452,1.437,7.347,,,,
10/4/2018,15:45,15:45,10/4/2018 15:45,1,20.9,1452,0.1452,1.436,7.346,,,,
10/4/2018,16:00,16:00,10/4/2018 16:00,1,20.9,1452,0.1452,1.432,7.342,,,,
10/4/2018,16:15,16:15,10/4/2018 16:15,1,20.9,1452,0.1452,1.43,7.34,,,,
10/4/2018,16:30,16:30,10/4/2018 16:30,1,20.9,1452,0.1452,1.416,7.326,,,,
10/4/2018,16:45,16:45,10/4/2018 16:45,1,20.9,1452,0.1452,1.409,7.319,,,,
10/4/2018,17:00,17:00,10/4/2018 17:00,1,20.9,1452,0.1452,1.412,7.322,,,,
10/4/2018,17:15,17:15,10/4/2018 17:15,1,20.9,1454,0.1454,1.413,7.323,,,,
10/4/2018,17:30,17:30,10/4/2018 17:30,1,20.9,1454,0.1454,1.401,7.311,,,,
10/4/2018,17:45,17:45,10/4/2018 17:45,1,20.9,1455,0.1455,1.395,7.305,,,,
10/4/2018,18:00,18:00,10/4/2018 18:00,1,20.9,1457,0.1457,1.403,7.313,,,,
10/4/2018,18:15,18:15,10/4/2018 18:15,1,20.9,1458,0.1458,1.377,7.287,,,,
10/4/2018,18:30,18:30,10/4/2018 18:30,1,20.9,1458,0.1458,1.388,7.298,,,,
10/4/2018,18:45,18:45,10/4/2018 18:45,1,20.9,1459,0.1459,1.378,7.288,,,,
10/4/2018,19:00,19:00,10/4/2018 19:00,1,20.9,1458,0.1458,1.368,7.278,,,,
10/4/2018,19:15,19:15,10/4/2018 19:15,1,20.9,1459,0.1459,1.376,7.286,,,,
10/4/2018,19:30,19:30,10/4/2018 19:30,1,20.9,1460,0.146,1.364,7.274,,,,
10/4/2018,19:45,19:45,10/4/2018 19:45,1,20.9,1460,0.146,1.365,7.275,,,,
10/4/2018,20:00,20:00,10/4/2018 20:00,1,20.9,1462,0.1462,1.36,7.27,,,,
10/4/2018,20:15,20:15,10/4/2018 20:15,1,20.9,1460,0.146,1.356,7.266,,,,
10/4/2018,20:30,20:30,10/4/2018 20:30,1,20.9,1462,0.1462,1.349,7.259,,,,
10/4/2018,20:45,20:45,10/4/2018 20:45,1,20.9,1462,0.1462,1.351,7.261,,,,
10/4/2018,21:00,21:00,10/4/2018 21:00,1,20.9,1462,0.1462,1.346,7.256,,,,
10/4/2018,21:15,21:15,10/4/2018 21:15,1,20.9,1462,0.1462,1.352,7.262,,,,
10/4/2018,21:30,21:30,10/4/2018 21:30,1,20.9,1463,0.1463,1.342,7.252,,,,
10/4/2018,21:45,21:45,10/4/2018 21:45,1,20.9,1463,0.1463,1.33,7.24,,,,
10/4/2018,22:00,22:00,10/4/2018 22:00,1,20.9,1463,0.1463,1.329,7.239,,,,
10/4/2018,22:15,22:15,10/4/2018 22:15,1,20.9,1464,0.1464,1.331,7.241,,,,
10/4/2018,22:30,22:30,10/4/2018 22:30,1,20.9,1463,0.1463,1.317,7.227,,,,
10/4/2018,22:45,22:45,10/4/2018 22:45,1,20.9,1464,0.1464,1.335,7.245,,,,
10/4/2018,23:00,23:00,10/4/2018 23:00,1,20.9,1464,0.1464,1.335,7.245,,,,
10/4/2018,23:15,23:15,10/4/2018 23:15,1,20.9,1464,0.1464,1.329,7.239,,,,
10/4/2018,23:30,23:30,10/4/2018 23:30,1,20.9,1465,0.1465,1.327,7.237,,,,
10/4/2018,23:45,23:45,10/4/2018 23:45,1,20.9,1465,0.1465,1.319,7.229,,,,
10/5/2018,0:00,0:00,10/5/2018 0:00,1,20.9,1465,0.1465,1.322,7.232,,,,
10/5/2018,0:15,0:15,10/5/2018 0:15,1,20.9,1465,0.1465,1.32,7.23,,,,
10/5/2018,0:30,0:30,10/5/2018 0:30,1,20.9,1466,0.1466,1.319,7.229,,,,
10/5/2018,0:45,0:45,10/5/2018 0:45,1,20.9,1466,0.1466,1.314,7.224,,,,
10/5/2018,1:00,1:00,10/5/2018 1:00,1,20.9,1466,0.1466,1.313,7.223,,,,
10/5/2018,1:15,1:15,10/5/2018 1:15,1,20.9,1467,0.1467,1.309,7.219,,,,
10/5/2018,1:30,1:30,10/5/2018 1:30,1,20.9,1467,0.1467,1.302,7.212,,,,
10/5/2018,1:45,1:45,10/5/2018 1:45,1,20.9,1467,0.1467,1.315,7.225,,,,
10/5/2018,2:00,2:00,10/5/2018 2:00,1,20.9,1467,0.1467,1.318,7.228,,,,
10/5/2018,2:15,2:15,10/5/2018 2:15,1,20.9,1468,0.1468,1.303,7.213,,,,
10/5/2018,2:30,2:30,10/5/2018 2:30,1,20.9,1468,0.1468,1.3,7.21,,,,
10/5/2018,2:45,2:45,10/5/2018 2:45,1,20.9,1468,0.1468,1.304,7.214,,,,
10/5/2018,3:00,3:00,10/5/2018 3:00,1,20.9,1468,0.1468,1.306,7.216,,,,
10/5/2018,3:15,3:15,10/5/2018 3:15,1,20.9,1468,0.1468,1.308,7.218,,,,
10/5/2018,3:30,3:30,10/5/2018 3:30,1,20.9,1470,0.147,1.303,7.213,,,,
10/5/2018,3:45,3:45,10/5/2018 3:45,1,20.9,1470,0.147,1.307,7.217,,,,
10/5/2018,4:00,4:00,10/5/2018 4:00,1,20.9,1470,0.147,1.294,7.204,,,,
10/5/2018,4:15,4:15,10/5/2018 4:15,1,20.9,1470,0.147,1.302,7.212,,,,
10/5/2018,4:30,4:30,10/5/2018 4:30,1,20.9,1470,0.147,1.296,7.206,,,,
10/5/2018,4:45,4:45,10/5/2018 4:45,1,20.9,1470,0.147,1.295,7.205,,,,
10/5/2018,5:00,5:00,10/5/2018 5:00,1,20.9,1470,0.147,1.289,7.199,,,,
10/5/2018,5:15,5:15,10/5/2018 5:15,1,20.9,1468,0.1468,1.295,7.205,,,,
10/5/2018,5:30,5:30,10/5/2018 5:30,1,20.9,1468,0.1468,1.29,7.2,,,,
10/5/2018,5:45,5:45,10/5/2018 5:45,1,20.9,1468,0.1468,1.282,7.192,,,,
10/5/2018,6:00,6:00,10/5/2018 6:00,1,20.9,1468,0.1468,1.281,7.191,,,,
10/5/2018,6:15,6:15,10/5/2018 6:15,1,20.9,1468,0.1468,1.283,7.193,,,,
10/5/2018,6:30,6:30,10/5/2018 6:30,1,20.9,1468,0.1468,1.275,7.185,,,,
10/5/2018,6:45,6:45,10/5/2018 6:45,1,20.9,1468,0.1468,1.276,7.186,,,,
10/5/2018,7:00,7:00,10/5/2018 7:00,1,20.9,1467,0.1467,1.278,7.188,,,,
10/5/2018,7:15,7:15,10/5/2018 7:15,1,20.9,1467,0.1467,1.279,7.189,,,,
10/5/2018,7:30,7:30,10/5/2018 7:30,1,20.9,1467,0.1467,1.282,7.192,,,,
10/5/2018,7:45,7:45,10/5/2018 7:45,1,20.9,1467,0.1467,1.282,7.192,,,,
10/5/2018,8:00,8:00,10/5/2018 8:00,1,20.9,1467,0.1467,1.279,7.189,,,,
10/5/2018,8:15,8:15,10/5/2018 8:15,1,20.9,1467,0.1467,1.273,7.183,,,,
10/5/2018,8:30,8:30,10/5/2018 8:30,1,20.9,1467,0.1467,1.27,7.18,,,,
10/5/2018,8:45,8:45,10/5/2018 8:45,1,20.9,1466,0.1466,1.277,7.187,,,,
10/5/2018,9:00,9:00,10/5/2018 9:00,1,20.9,1466,0.1466,1.271,7.181,,,,
10/5/2018,9:15,9:15,10/5/2018 9:15,1,20.9,1466,0.1466,1.278,7.188,,,,
10/5/2018,9:30,9:30,10/5/2018 9:30,1,20.9,1466,0.1466,1.274,7.184,,,,
10/5/2018,9:45,9:45,10/5/2018 9:45,1,20.9,1466,0.1466,1.273,7.183,,,,
10/5/2018,10:00,10:00,10/5/2018 10:00,1,20.9,1465,0.1465,1.28,7.19,,,,
10/5/2018,10:15,10:15,10/5/2018 10:15,1,20.9,1465,0.1465,1.279,7.189,,,,
10/5/2018,10:30,10:30,10/5/2018 10:30,1,20.9,1465,0.1465,1.281,7.191,,,,
10/5/2018,10:45,10:45,10/5/2018 10:45,1,20.9,1465,0.1465,1.267,7.177,,,,
10/5/2018,11:00,11:00,10/5/2018 11:00,1,20.9,1465,0.1465,1.287,7.197,,,,
10/5/2018,11:15,11:15,10/5/2018 11:15,1,20.9,1465,0.1465,1.282,7.192,,,,
10/5/2018,11:30,11:30,10/5/2018 11:30,1,20.9,1465,0.1465,1.289,7.199,,,,
10/5/2018,11:45,11:45,10/5/2018 11:45,1,20.9,1464,0.1464,1.28,7.19,,,,
10/5/2018,12:00,12:00,10/5/2018 12:00,1,20.9,1464,0.1464,1.286,7.196,,,,
10/5/2018,12:15,12:15,10/5/2018 12:15,1,20.8,1464,0.1464,1.29,7.2,,,,
10/5/2018,12:30,12:30,10/5/2018 12:30,1,20.8,1464,0.1464,1.297,7.207,,,,
10/5/2018,12:45,12:45,10/5/2018 12:45,1,20.8,1463,0.1463,1.292,7.202,,,,
10/5/2018,13:00,13:00,10/5/2018 13:00,1,20.8,1463,0.1463,1.279,7.189,,,,
10/5/2018,13:15,13:15,10/5/2018 13:15,1,20.8,1462,0.1462,1.292,7.202,,,,
10/5/2018,13:30,13:30,10/5/2018 13:30,1,20.8,1462,0.1462,1.286,7.196,,,,
10/5/2018,13:45,13:45,10/5/2018 13:45,1,20.8,1462,0.1462,1.278,7.188,,,,
10/5/2018,14:00,14:00,10/5/2018 14:00,1,20.8,1462,0.1462,1.293,7.203,,,,
10/5/2018,14:15,14:15,10/5/2018 14:15,1,20.8,1462,0.1462,1.284,7.194,,,,
10/5/2018,14:30,14:30,10/5/2018 14:30,1,20.8,1462,0.1462,1.294,7.204,,,,
10/5/2018,14:45,14:45,10/5/2018 14:45,1,20.8,1462,0.1462,1.288,7.198,,,,
10/5/2018,15:00,15:00,10/5/2018 15:00,1,20.8,1462,0.1462,1.276,7.186,,,,
10/5/2018,15:15,15:15,10/5/2018 15:15,1,20.8,1462,0.1462,1.289,7.199,,,,
10/5/2018,15:30,15:30,10/5/2018 15:30,1,20.8,1462,0.1462,1.273,7.183,,,,
10/5/2018,15:45,15:45,10/5/2018 15:45,1,20.8,1462,0.1462,1.282,7.192,,,,
10/5/2018,16:00,16:00,10/5/2018 16:00,1,20.8,1462,0.1462,1.274,7.184,,,,
10/5/2018,16:15,16:15,10/5/2018 16:15,1,20.8,1462,0.1462,1.277,7.187,,,,
10/5/2018,16:30,16:30,10/5/2018 16:30,1,20.8,1460,0.146,1.28,7.19,,,,
10/5/2018,16:45,16:45,10/5/2018 16:45,1,20.8,1460,0.146,1.26,7.17,,,,
10/5/2018,17:00,17:00,10/5/2018 17:00,1,20.8,1459,0.1459,1.27,7.18,,,,
10/5/2018,17:15,17:15,10/5/2018 17:15,1,20.8,1459,0.1459,1.269,7.179,,,,
10/5/2018,17:30,17:30,10/5/2018 17:30,1,20.8,1459,0.1459,1.264,7.174,,,,
10/5/2018,17:45,17:45,10/5/2018 17:45,1,20.8,1459,0.1459,1.264,7.174,,,,
10/5/2018,18:00,18:00,10/5/2018 18:00,1,20.8,1459,0.1459,1.254,7.164,,,,
10/5/2018,18:15,18:15,10/5/2018 18:15,1,20.8,1459,0.1459,1.244,7.154,,,,
10/5/2018,18:30,18:30,10/5/2018 18:30,1,20.8,1460,0.146,1.247,7.157,,,,
10/5/2018,18:45,18:45,10/5/2018 18:45,1,20.8,1460,0.146,1.243,7.153,,,,
10/5/2018,19:00,19:00,10/5/2018 19:00,1,20.8,1460,0.146,1.24,7.15,,,,
10/5/2018,19:15,19:15,10/5/2018 19:15,1,20.8,1460,0.146,1.238,7.148,,,,
10/5/2018,19:30,19:30,10/5/2018 19:30,1,20.8,1460,0.146,1.222,7.132,,,,
10/5/2018,19:45,19:45,10/5/2018 19:45,1,20.8,1462,0.1462,1.233,7.143,,,,
10/5/2018,20:00,20:00,10/5/2018 20:00,1,20.8,1462,0.1462,1.229,7.139,,,,
10/5/2018,20:15,20:15,10/5/2018 20:15,1,20.8,1463,0.1463,1.229,7.139,,,,
10/5/2018,20:30,20:30,10/5/2018 20:30,1,20.8,1463,0.1463,1.223,7.133,,,,
10/5/2018,20:45,20:45,10/5/2018 20:45,1,20.8,1463,0.1463,1.215,7.125,,,,
10/5/2018,21:00,21:00,10/5/2018 21:00,1,20.8,1463,0.1463,1.214,7.124,,,,
10/5/2018,21:15,21:15,10/5/2018 21:15,1,20.8,1463,0.1463,1.223,7.133,,,,
10/5/2018,21:30,21:30,10/5/2018 21:30,1,20.8,1463,0.1463,1.208,7.118,,,,
10/5/2018,21:45,21:45,10/5/2018 21:45,1,20.8,1464,0.1464,1.21,7.12,,,,
10/5/2018,22:00,22:00,10/5/2018 22:00,1,20.8,1464,0.1464,1.213,7.123,,,,
10/5/2018,22:15,22:15,10/5/2018 22:15,1,20.8,1464,0.1464,1.217,7.127,,,,
10/5/2018,22:30,22:30,10/5/2018 22:30,1,20.8,1464,0.1464,1.22,7.13,,,,
10/5/2018,22:45,22:45,10/5/2018 22:45,1,20.8,1464,0.1464,1.208,7.118,,,,
10/5/2018,23:00,23:00,10/5/2018 23:00,1,20.8,1464,0.1464,1.208,7.118,,,,
10/5/2018,23:15,23:15,10/5/2018 23:15,1,20.8,1464,0.1464,1.194,7.104,,,,
10/5/2018,23:30,23:30,10/5/2018 23:30,1,20.8,1464,0.1464,1.205,7.115,,,,
10/5/2018,23:45,23:45,10/5/2018 23:45,1,20.8,1465,0.1465,1.21,7.12,,,,
10/6/2018,0:00,0:00,10/6/2018 0:00,1,20.8,1464,0.1464,1.195,7.105,,,,
10/6/2018,0:15,0:15,10/6/2018 0:15,1,20.8,1465,0.1465,1.192,7.102,,,,
10/6/2018,0:30,0:30,10/6/2018 0:30,1,20.8,1464,0.1464,1.197,7.107,,,,
10/6/2018,0:45,0:45,10/6/2018 0:45,1,20.8,1464,0.1464,1.197,7.107,,,,
10/6/2018,1:00,1:00,10/6/2018 1:00,1,20.8,1464,0.1464,1.188,7.098,,,,
10/6/2018,1:15,1:15,10/6/2018 1:15,1,20.8,1464,0.1464,1.201,7.111,,,,
10/6/2018,1:30,1:30,10/6/2018 1:30,1,20.8,1463,0.1463,1.2,7.11,,,,
10/6/2018,1:45,1:45,10/6/2018 1:45,1,20.8,1463,0.1463,1.199,7.109,,,,
10/6/2018,2:00,2:00,10/6/2018 2:00,1,20.8,1463,0.1463,1.196,7.106,,,,
10/6/2018,2:15,2:15,10/6/2018 2:15,1,20.8,1462,0.1462,1.203,7.113,,,,
10/6/2018,2:30,2:30,10/6/2018 2:30,1,20.8,1462,0.1462,1.188,7.098,,,,
10/6/2018,2:45,2:45,10/6/2018 2:45,1,20.8,1460,0.146,1.191,7.101,,,,
10/6/2018,3:00,3:00,10/6/2018 3:00,1,20.8,1460,0.146,1.19,7.1,,,,
10/6/2018,3:15,3:15,10/6/2018 3:15,1,20.8,1460,0.146,1.191,7.101,,,,
10/6/2018,3:30,3:30,10/6/2018 3:30,1,20.8,1459,0.1459,1.19,7.1,,,,
10/6/2018,3:45,3:45,10/6/2018 3:45,1,20.8,1459,0.1459,1.186,7.096,,,,
10/6/2018,4:00,4:00,10/6/2018 4:00,1,20.8,1458,0.1458,1.204,7.114,,,,
10/6/2018,4:15,4:15,10/6/2018 4:15,1,20.8,1458,0.1458,1.187,7.097,,,,
10/6/2018,4:30,4:30,10/6/2018 4:30,1,20.8,1457,0.1457,1.195,7.105,,,,
10/6/2018,4:45,4:45,10/6/2018 4:45,1,20.8,1457,0.1457,1.192,7.102,,,,
10/6/2018,5:00,5:00,10/6/2018 5:00,1,20.8,1456,0.1456,1.186,7.096,,,,
10/6/2018,5:15,5:15,10/6/2018 5:15,1,20.8,1456,0.1456,1.19,7.1,,,,
10/6/2018,5:30,5:30,10/6/2018 5:30,1,20.8,1455,0.1455,1.19,7.1,,,,
10/6/2018,5:45,5:45,10/6/2018 5:45,1,20.8,1455,0.1455,1.191,7.101,,,,
10/6/2018,6:00,6:00,10/6/2018 6:00,1,20.8,1455,0.1455,1.174,7.084,,,,
10/6/2018,6:15,6:15,10/6/2018 6:15,1,20.8,1454,0.1454,1.183,7.093,,,,
10/6/2018,6:30,6:30,10/6/2018 6:30,1,20.8,1454,0.1454,1.18,7.09,,,,
10/6/2018,6:45,6:45,10/6/2018 6:45,1,20.8,1454,0.1454,1.181,7.091,,,,
10/6/2018,7:00,7:00,10/6/2018 7:00,1,20.8,1452,0.1452,1.185,7.095,,,,
10/6/2018,7:15,7:15,10/6/2018 7:15,1,20.8,1452,0.1452,1.182,7.092,,,,
10/6/2018,7:30,7:30,10/6/2018 7:30,1,20.8,1451,0.1451,1.184,7.094,,,,
10/6/2018,7:45,7:45,10/6/2018 7:45,1,20.8,1451,0.1451,1.184,7.094,,,,
10/6/2018,8:00,8:00,10/6/2018 8:00,1,20.8,1451,0.1451,1.175,7.085,,,,
10/6/2018,8:15,8:15,10/6/2018 8:15,1,20.8,1451,0.1451,1.2,7.11,,,,
10/6/2018,8:30,8:30,10/6/2018 8:30,1,20.8,1450,0.145,1.182,7.092,,,,
10/6/2018,8:45,8:45,10/6/2018 8:45,1,20.8,1450,0.145,1.168,7.078,,,,
10/6/2018,9:00,9:00,10/6/2018 9:00,1,20.8,1450,0.145,1.185,7.095,,,,
10/6/2018,9:15,9:15,10/6/2018 9:15,1,20.8,1450,0.145,1.178,7.088,,,,
10/6/2018,9:30,9:30,10/6/2018 9:30,1,20.8,1449,0.1449,1.182,7.092,,,,
10/6/2018,9:45,9:45,10/6/2018 9:45,1,20.8,1448,0.1448,1.184,7.094,,,,
10/6/2018,10:00,10:00,10/6/2018 10:00,1,20.8,1448,0.1448,1.18,7.09,,,,
10/6/2018,10:15,10:15,10/6/2018 10:15,1,20.8,1448,0.1448,1.179,7.089,,,,
10/6/2018,10:30,10:30,10/6/2018 10:30,1,20.8,1447,0.1447,1.193,7.103,,,,
